id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506986939714572290,1506986939714572290,2022-03-24 09:30:59 Eastern Daylight Time,2022-03-24,09:30:59,-0400,978732571738755072,themooncarl,The Moon,,LIFE CHANGING #BITCOIN MOVE NEXT WEEK!!!!! 💥  https://t.co/AksfcWFvWv,en,[],['https://youtu.be/o_cgQ4J7s3w'],[],56,13,86,['bitcoin'],[],https://twitter.com/TheMoonCarl/status/1506986939714572290,False,,0,,,,,,,,[],,,,
1506986759556677641,1506986759556677641,2022-03-24 09:30:16 Eastern Daylight Time,2022-03-24,09:30:16,-0400,1333467482,coindesk,CoinDesk,,"#bitcoin may be nicely off the year's lows, but the rally has been hard-fought and seemingly stalled in the low-$40K area.  @godbole17 reports in this morning's First Mover Americas.  https://t.co/qLsSBYihQ7",en,"[{'screen_name': 'godbole17', 'name': 'omkar godbole', 'id': '2278747880'}]",['https://trib.al/DVmBCOr'],[],14,7,34,['bitcoin'],[],https://twitter.com/CoinDesk/status/1506986759556677641,False,,0,,,,,,,,[],,,,
1506986692066033668,1506986692066033668,2022-03-24 09:30:00 Eastern Daylight Time,2022-03-24,09:30:00,-0400,2463511302,pulseghana,Pulse Ghana,,Free GHS 15 for you on just for getting started on bitcoin trading on a #FalaaThursday with @yellowcard_app.  A Thread  https://t.co/RAxDMHx7Cg,en,"[{'screen_name': 'yellowcard_app', 'name': 'yellow card app', 'id': '735923664219078657'}]",[],"['https://pbs.twimg.com/media/FOniJbbWYAEKUZG.jpg', 'https://pbs.twimg.com/media/FOniJbbXwAMstqq.jpg']",2,1,11,['falaathursday'],[],https://twitter.com/PulseGhana/status/1506986692066033668,False,,1,https://pbs.twimg.com/media/FOniJbbWYAEKUZG.jpg,,,,,,,[],,,,
1506986482283823107,1506986482283823107,2022-03-24 09:29:10 Eastern Daylight Time,2022-03-24,09:29:10,-0400,17351167,scottmelker,The Wolf Of All Streets,,"We have assembled a dream team to discuss the state of the market, Bitcoin's correlation to global events and who knows what else.  @RaoulGMI @jdorman81 @Joshua_Frank_ joining.  Going live now.   https://t.co/zgbPhQuCL8",en,"[{'screen_name': 'raoulgmi', 'name': 'raoul pal', 'id': '2453385626'}, {'screen_name': 'jdorman81', 'name': 'jeff dorman, cfa', 'id': '230186350'}, {'screen_name': 'joshua_frank_', 'name': 'joshua frank', 'id': '1291105041911148544'}]",['https://www.youtube.com/watch?v=8woA8stFStU'],[],9,5,33,[],[],https://twitter.com/scottmelker/status/1506986482283823107,False,,0,,,,,,,,[],,,,
1506986104028864516,1506986104028864516,2022-03-24 09:27:40 Eastern Daylight Time,2022-03-24,09:27:40,-0400,54578941,iprofesional,iProfesional,,Experto proyecta cuándo volverá a subir el Bitcoin y cuál será su piso en los próximos meses  https://t.co/WxogsGOz1z,es,[],['http://ow.ly/OWH1103vf4t'],[],0,0,0,[],[],https://twitter.com/iProfesional/status/1506986104028864516,False,,0,,,,,,,,[],,,,
1506985890601922570,1506985890601922570,2022-03-24 09:26:49 Eastern Daylight Time,2022-03-24,09:26:49,-0400,826099053788327936,bbcnewsmarathi,BBC News Marathi,,ऱ्होंडाच्या डिजिटल वॉलेटमध्ये असणाऱ्या साडेतीन बिटकॉइनांची किंमत तब्बल 1 लाख 75 हजार डॉलर (अंदाजे 1.33 कोटी रुपये) इतकी झाली होती. #Bitcoin #criptocurrency #Money #Business #Internet #EthicalHacking #SocialMedia   https://t.co/ZCQaqQm9fj,mr,[],['https://www.bbc.com/marathi/international-60852385'],[],1,1,1,"['bitcoin', 'criptocurrency', 'money', 'business', 'internet', 'ethicalhacking', 'socialmedia']",[],https://twitter.com/bbcnewsmarathi/status/1506985890601922570,False,,0,,,,,,,,[],,,,
1506985869219094529,1506985869219094529,2022-03-24 09:26:44 Eastern Daylight Time,2022-03-24,09:26:44,-0400,989912836901089282,blockworks_,Blockworks,,"NEW: 21,000+ people can now pay their city bills in #Bitcoin and crypto in Portsmouth, New Hampshire  https://t.co/9U4LmtJ0zT",en,[],[],['https://pbs.twimg.com/media/FOnjlbmXsAQpFsK.jpg'],26,49,273,['bitcoin'],[],https://twitter.com/Blockworks_/status/1506985869219094529,False,,1,https://pbs.twimg.com/media/FOnjlbmXsAQpFsK.jpg,,,,,,,[],,,,
1506985658132406273,1506985658132406273,2022-03-24 09:25:53 Eastern Daylight Time,2022-03-24,09:25:53,-0400,49372957,huecco,HUECCO,,Gracias @PublimetroMX 🇲🇽 🤟🤟🤟🔥🔥🔥🔥   https://t.co/VTV0C5hHFY ... #Bitcoin #criptoclip  https://t.co/CD9yFPREtA,es,"[{'screen_name': 'publimetromx', 'name': 'publimetro méxico', 'id': '42782290'}]",['https://www.publimetro.com.mx/entretenimiento/2022/03/13/huecco-hace-historia-al-grabar-el-primer-criptoclip-del-mundo-de-su-sencillo-bajo-tu-piel/'],['https://pbs.twimg.com/media/FOnjeCJXEAQoQES.jpg'],1,1,5,"['bitcoin', 'criptoclip']",[],https://twitter.com/Huecco/status/1506985658132406273,False,,1,https://pbs.twimg.com/media/FOnjeCJXEAQoQES.jpg,,,,,,,[],,,,
1506985203004231683,1506985203004231683,2022-03-24 09:24:05 Eastern Daylight Time,2022-03-24,09:24:05,-0400,49372957,huecco,HUECCO,,Gracias revista Travel Citizen #México 🇲🇽 por hablar de la aventura de rodar #BajoTuPiel en tablas de surf efoil etc  https://t.co/47UEoJ2B0H  #Bitcoin #criptoclip  https://t.co/8cO5SEQ9pJ,es,[],['https://thetravelcitizen.com/2022/03/huecco-el-artista-que-rompe-los-limites/'],['https://pbs.twimg.com/media/FOnjDjkXoAUexbp.jpg'],1,0,3,"['méxico', 'bajotupiel', 'bitcoin', 'criptoclip']",[],https://twitter.com/Huecco/status/1506985203004231683,False,,1,https://pbs.twimg.com/media/FOnjDjkXoAUexbp.jpg,,,,,,,[],,,,
1506985200634540037,1506985200634540037,2022-03-24 09:24:04 Eastern Daylight Time,2022-03-24,09:24:04,-0400,23377748,aztecanoticias,Azteca Noticias,,"El precio del #Bitcoin se ubica en 42 mil 866 dólares, lo que representa una baja de 0.07% en comparación con su cierre de ayer.   Al tipo de cambio de #México, el #BTC cotiza en 865 mil 635 pesos por unidad.  https://t.co/aAvuVhuh4k",es,[],[],['https://pbs.twimg.com/media/FOnjBrZX0AYORJz.jpg'],1,0,1,"['bitcoin', 'méxico', 'btc']",[],https://twitter.com/AztecaNoticias/status/1506985200634540037,False,,1,https://pbs.twimg.com/media/FOnjBrZX0AYORJz.jpg,,,,,,,[],,,,
1506985133445853190,1506985133445853190,2022-03-24 09:23:48 Eastern Daylight Time,2022-03-24,09:23:48,-0400,225012752,etnowlive,ET NOW,,#MarketsWithETNOW | What is happening in the crypto world? We get you the prices   Take a look  #BTC #Bitcoin #cryptocurrency #Ethereum  @0xPolygon  https://t.co/QQmXLYsvfv,en,"[{'screen_name': '0xpolygon', 'name': 'polygon | $matic 💜', 'id': '914738730740715521'}]",[],['https://pbs.twimg.com/media/FOni7n8VsAIODhc.jpg'],4,2,7,"['marketswithetnow', 'btc', 'bitcoin', 'cryptocurrency', 'ethereum']",[],https://twitter.com/ETNOWlive/status/1506985133445853190,False,,1,https://pbs.twimg.com/media/FOni7n8VsAIODhc.jpg,,,,,,,[],,,,
1506985117830377472,1506985117830377472,2022-03-24 09:23:45 Eastern Daylight Time,2022-03-24,09:23:45,-0400,65463088,ambitocom,Ámbito Financiero,,Bitcoin cotiza con leve alza y se ubica en los u$s42.839  https://t.co/vHpHBKoXpo,es,[],['https://www.ambito.com/c5400718'],[],0,0,1,[],[],https://twitter.com/Ambitocom/status/1506985117830377472,False,,0,,,,,,,,[],,,,
1506984716070965249,1506984716070965249,2022-03-24 09:22:09 Eastern Daylight Time,2022-03-24,09:22:09,-0400,263089157,mihirkotecha,Mihir Kotecha,,"Exposed how there are 2 different rules for FIRE NOC in construction approvals in Mumbai City &amp; Mumbai Suburbs,how projects in suburbs are discriminated,Nowadays bribes given in #Bitcoin by lobbyists to Ministers of #MahaVasooliAghadi @Dev_Fadnavis  https://t.co/mCcqaq24Kw",en,"[{'screen_name': 'dev_fadnavis', 'name': 'devendra fadnavis', 'id': '137780376'}]",[],[],8,25,54,"['bitcoin', 'mahavasooliaghadi']",[],https://twitter.com/mihirkotecha/status/1506984716070965249,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1506984625616617472/pu/img/I1KWJX8QsJiT0m5d.jpg,,,,,,,[],,,,
1506984659636400137,1506984659636400137,2022-03-24 09:21:55 Eastern Daylight Time,2022-03-24,09:21:55,-0400,361289499,bitcoinmagazine,Bitcoin Magazine,,"NEW: Luna Foundation buys 2,925 more #bitcoin worth $125 million to back UST stablecoin 🌕",en,[],[],[],83,180,1035,['bitcoin'],[],https://twitter.com/BitcoinMagazine/status/1506984659636400137,False,,0,,,,,,,,[],,,,
1506983824714051596,1506983824714051596,2022-03-24 09:18:36 Eastern Daylight Time,2022-03-24,09:18:36,-0400,1711049318,capitalradiob,CAPITAL RADIO,,🔴#CryptoCapital | Honduras niega adopción de bitcoin como moneda de curso legal  ➡️El Banco Central de Honduras estudia la factibilidad de emitir una moneda digital regulada.  ✍️Te lo cuenta @Sergio_fdez_7 👇  https://t.co/wEHkPE6uyB,es,"[{'screen_name': 'sergio_fdez_7', 'name': 'sergio fernández🎙️ | cryptocapital📻', 'id': '253080196'}]",['https://bit.ly/3Ldh40o'],[],0,0,1,['cryptocapital'],[],https://twitter.com/CAPITALRADIOB/status/1506983824714051596,False,,0,,,,,,,,[],,,,
1506983536695418880,1506983536695418880,2022-03-24 09:17:28 Eastern Daylight Time,2022-03-24,09:17:28,-0400,1273776346771132417,namcios,Namcios,,#Bitcoin is enabling impoverished and marginalized communities in Peru to have hope for the future.  Nonprofit MOTIV is spearheading @Bitcoinbeach-like circular BTC economies in Lima and the Andes:   https://t.co/xxX5pyg1e8,en,"[{'screen_name': 'bitcoinbeach', 'name': 'bitcoin beach', 'id': '1158640986181890049'}]",['https://bitcoinmagazine.com/culture/bitcoin-empowering-marginalized-in-peru'],[],21,36,136,['bitcoin'],[],https://twitter.com/namcios/status/1506983536695418880,False,,0,,,,,,,,[],,,,
1506983448791162881,1506983448791162881,2022-03-24 09:17:07 Eastern Daylight Time,2022-03-24,09:17:07,-0400,58487473,cryptomanran,Ran NeuNer,,"If you not a degen then you shouldn't watch this show. Rather come back tomorrow when we talk about things like #Bitcoin or #ETH.   Today, we degen! No more mucking around, low caps, mid caps, sol, ada, rune... we buying!!! 🥳🎉🪅🍾  LIVE 10:15 EST.   https://t.co/KuC0dTN36y  https://t.co/zXwYu02yDV",en,[],['https://www.youtube.com/watch?v=uRRf_5qNlgA'],['https://pbs.twimg.com/media/FOngi-iX0A0PLPe.jpg'],20,9,66,"['bitcoin', 'eth']",[],https://twitter.com/cryptomanran/status/1506983448791162881,False,,1,https://pbs.twimg.com/media/FOngi-iX0A0PLPe.jpg,,,,,,,[],,,,
1506983308927852550,1506983308927852550,2022-03-24 09:16:33 Eastern Daylight Time,2022-03-24,09:16:33,-0400,1353384573435056128,rovercrc,Crypto Rover,,Your #Bitcoin sentiment right now!  Bearish     Not sure      Bullish! 👇            👇                👇,en,[],[],[],78,16,308,['bitcoin'],[],https://twitter.com/rovercrc/status/1506983308927852550,False,,0,,,,,,,,[],,,,
1506982916856852481,1506982916856852481,2022-03-24 09:15:00 Eastern Daylight Time,2022-03-24,09:15:00,-0400,1377735877804326917,bloomberglinea_,Bloomberg Línea,,"Banxico elevaría hoy tasas en 50 puntos básicos, el mercado aún aguarda el bono en #bitcoin de #ElSalvador y más en el podcast de negocios, finanzas y economía en español de Bloomberg News.   https://t.co/HTAuNrgxcE",es,[],['https://www.bloomberglinea.com/2022/03/24/daybreak-biden-en-cumbre-otan-banxico-elevara-tasas-hoy/?utm_source=twitter&utm_medium=organic&utm_campaign=post&utm_id=CTA'],[],0,0,0,"['bitcoin', 'elsalvador']",[],https://twitter.com/BloombergLinea_/status/1506982916856852481,False,,0,,,,,,,,[],,,,
1506982906589286409,1506982906589286409,2022-03-24 09:14:57 Eastern Daylight Time,2022-03-24,09:14:57,-0400,1410039253967515649,bitgetsp,Bitget Español,,"Lento, pero seguro, #Bitcoin se dirige hacia el precio de apertura anual en $47,100. Este es un punto importante, y ya hemos rechazado esta región varias veces. Romper por encima podría indicar el inicio de una nueva onda alcista.  $BTC $ETH $BGB  https://t.co/DQLBY30mjN",es,[],[],['https://pbs.twimg.com/media/FOng6v6XoAMtopa.jpg'],0,1,1,['bitcoin'],"['btc', 'eth', 'bgb']",https://twitter.com/BitgetSP/status/1506982906589286409,False,,1,https://pbs.twimg.com/media/FOng6v6XoAMtopa.jpg,,,,,,,[],,,,
1506982535984787460,1506982535984787460,2022-03-24 09:13:29 Eastern Daylight Time,2022-03-24,09:13:29,-0400,392332257,bryce_newberry,Bryce Newberry,,"HAPPENING TODAY: #ATXcouncil considers study on adopting cryptocurrency policies for Austinites to pay taxes, services, fees, etc. using Bitcoin or other digital currencies. @UTAustin finance prof + expert @CesareFracassi weighs in on #DaybreakATX.  https://t.co/x50QPcvsSA",en,"[{'screen_name': 'utaustin', 'name': 'ut austin', 'id': '15637375'}, {'screen_name': 'cesarefracassi', 'name': 'cesare fracassi', 'id': '544690749'}]",[],[],2,4,3,"['atxcouncil', 'daybreakatx']",[],https://twitter.com/Bryce_Newberry/status/1506982535984787460,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1506982208736743434/pu/img/CAPDX7It_zfilAtn.jpg,,,,,,,[],,,,
1506982407475453952,1506982407475453952,2022-03-24 09:12:58 Eastern Daylight Time,2022-03-24,09:12:58,-0400,165233906,daniagonzalz,Dania González,,#Bitcoin,und,[],[],[],0,3,25,['bitcoin'],[],https://twitter.com/DaniaGonzalz/status/1506982407475453952,False,https://twitter.com/elsalvador/status/1506979150266961921,0,,,,,,,,[],,,,
1506982395417075724,1506982395417075724,2022-03-24 09:12:56 Eastern Daylight Time,2022-03-24,09:12:56,-0400,1303264039619846148,bitgetjp,Bitget Japan,,"ゆっくりと、しかし確実に、#Bitcoin は$47,100の年始価格に向かっています。これは重要なポイントであり、これまで何度か跳ね返されてきました。上にブレイクすると、新しい強気の波が始まることを示す可能性があります。 $BTC $ETH $BGB  https://t.co/Umib8pFqE9",ja,[],[],['https://pbs.twimg.com/media/FOngEwDacAE1DV0.jpg'],0,0,4,['bitcoin'],"['btc', 'eth', 'bgb']",https://twitter.com/BitgetJP/status/1506982395417075724,False,,1,https://pbs.twimg.com/media/FOngEwDacAE1DV0.jpg,,,,,,,[],,,,
1506982161332776966,1506826656882868225,2022-03-24 09:12:00 Eastern Daylight Time,2022-03-24,09:12:00,-0400,2710946063,fos,Front Office Sports,,"Drake's $1 million donation to LeBron's I Promise School will come in #Bitcoin through his partnership with Stake, an online betting house.  🦉 @Drake x @KingJames 👑  https://t.co/0A4oY0NbpA",en,"[{'screen_name': 'drake', 'name': 'drizzy', 'id': '27195114'}, {'screen_name': 'kingjames', 'name': 'lebron james', 'id': '23083404'}]",[],['https://pbs.twimg.com/media/FOnds3BWQAAWACG.jpg'],0,4,17,['bitcoin'],[],https://twitter.com/FOS/status/1506982161332776966,False,,1,https://pbs.twimg.com/media/FOnds3BWQAAWACG.jpg,,,,,,,[],,,,
1506982091430400008,1506982091430400008,2022-03-24 09:11:43 Eastern Daylight Time,2022-03-24,09:11:43,-0400,43077446,gadgets360,Gadgets 360,,"Residents of Portsmouth city, New Hampshire state, can now pay electricity bills via #Bitcoin and other cryptocurrencies  https://t.co/0QVSZG2iDw #CryptoWithNDTV  https://t.co/BEaRo0umbE",en,[],['https://gadgets360.com/cryptocurrency/news/portsmouth-bill-payments-bitcoin-mayor-deaglan-mceachern-2841037'],['https://pbs.twimg.com/media/FOngGX_UYAAEzlW.jpg'],0,0,4,"['bitcoin', 'cryptowithndtv']",[],https://twitter.com/Gadgets360/status/1506982091430400008,False,,1,https://pbs.twimg.com/media/FOngGX_UYAAEzlW.jpg,,,,,,,[],,,,
1506981916670636033,1506981916670636033,2022-03-24 09:11:01 Eastern Daylight Time,2022-03-24,09:11:01,-0400,244647486,saylor,Michael Saylor⚡️,,The road to serfdom is working exponentially harder for a currency growing exponentially weaker. Buy #bitcoin.,en,[],[],[],265,454,2629,['bitcoin'],[],https://twitter.com/saylor/status/1506981916670636033,False,,0,,,,,,,,[],,,,
1506981664534245383,1506981664534245383,2022-03-24 09:10:01 Eastern Daylight Time,2022-03-24,09:10:01,-0400,16630362,thesource,The Source Magazine,,#NewPost :  Drake &amp;  https://t.co/33SP1OxkAo donate $1 Million Bitcoin to the LeBron James Family Foundation   #WeGotUs #SourceLove   https://t.co/sEyqt88SSH,en,[],"['http://Stake.com', 'https://zpr.io/pxdqVQZiPqhW']",[],0,0,2,"['newpost', 'wegotus', 'sourcelove']",[],https://twitter.com/TheSource/status/1506981664534245383,False,,0,,,,,,,,[],,,,
1506981472787443712,1506981472787443712,2022-03-24 09:09:16 Eastern Daylight Time,2022-03-24,09:09:16,-0400,149571760,ericbalchunas,Eric Balchunas,,"New note out on why we think spot bitcoin ETFs will get approved in early Summer 2023. The SEC is proposing to expand the definition of ""exchange"" which would bring crypto platforms under SEC reg. After that (which could take a year) look for ETFs to get green light via @JSeyff  https://t.co/TtFgFXrJ8h",en,"[{'screen_name': 'jseyff', 'name': 'james seyffart', 'id': '516273728'}]",[],['https://pbs.twimg.com/media/FOnd-4AXsAkKPgZ.png'],6,12,58,[],[],https://twitter.com/EricBalchunas/status/1506981472787443712,False,,1,https://pbs.twimg.com/media/FOnd-4AXsAkKPgZ.png,,,,,,,[],,,,
1506981399697530882,1506981396841127936,2022-03-24 09:08:58 Eastern Daylight Time,2022-03-24,09:08:58,-0400,1131227111270866944,bitpandapro,Bitpanda Pro,,"#Bitcoin of America announced Dogecoin as the newest addition to its Bitcoin ATM machines, which boasts over 1,800 BTMs across 31 states.",en,[],[],[],0,0,6,['bitcoin'],[],https://twitter.com/BitpandaPro/status/1506981399697530882,False,,0,,,,,,,,[],,,,
1506981399299043335,1506981399299043335,2022-03-24 09:08:58 Eastern Daylight Time,2022-03-24,09:08:58,-0400,23536653,bigoshow,Orlando Alzugaray Jr,,#ADA continues to explode as it climbs to $1.16 up 15%! To think this was at .79 cents a few weeks ago.   #Cardano to the moon!  Use my link and we share $20 in FREE #Bitcoin.  https://t.co/1lehcJPfOc  https://t.co/H5KdwefHLC,en,[],['http://okcoin.com/bigoshow'],['https://pbs.twimg.com/tweet_video_thumb/FOnfl7nWUAEBJ1B.jpg'],1,0,2,"['ada', 'cardano', 'bitcoin']",[],https://twitter.com/BigOShow/status/1506981399299043335,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOnfl7nWUAEBJ1B.jpg,,,,,,,[],,,,
