id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506951968325050376,1506951968325050376,2022-03-24 07:12:01 Eastern Daylight Time,2022-03-24,07:12:01,-0400,101716473,charles_keith,Charles_Keith,,"Join us at the world's first-ever Metaverse Fashion Week, happening on @decentraland now. Featuring an eye-catching floral print, our digital pop-up booth is impossible to miss.  Discover more:  #MetaCharlesKeith #MVFW #Decentraland  https://t.co/zCQBMQOPo2",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],['https://pbs.twimg.com/media/FOnE1AUWUAIqZYn.jpg'],0,1,2,"['metacharleskeith', 'mvfw', 'decentraland']",[],https://twitter.com/Charles_Keith/status/1506951968325050376,False,,1,https://pbs.twimg.com/media/FOnE1AUWUAIqZYn.jpg,,,,,,,[],,,,
1506949007905538052,1506949007905538052,2022-03-24 07:00:15 Eastern Daylight Time,2022-03-24,07:00:15,-0400,17863478,fibre2fashion,Fibre2Fashion,,"The @decentraland Metaverse #FashionWeek begins today  @VoxBox_Official presentation will be the public’s first look at their offerings, including two wearable #robot skins to be used within the  @decentraland #Metaverse   https://t.co/I8NVgWPxnD",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'voxbox_official', 'name': 'voxboxofficial', 'id': '1504233871965134850'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://www.fibre2fashion.com/news/fashion-announcement-news/voxbox-to-sell-nfts-at-decentraland-s-metaverse-fashion-week-279671-newsdetails.htm'],[],0,0,0,"['fashionweek', 'robot', 'metaverse']",[],https://twitter.com/fibre2fashion/status/1506949007905538052,False,,0,,,,,,,,[],,,,
1506948278436442116,1506948278436442116,2022-03-24 06:57:21 Eastern Daylight Time,2022-03-24,06:57:21,-0400,229087383,yahoobusinessuk,Yahoo for Business UK,,It's the first Metaverse Fashion Week &amp; Yahoo is bringing Electric/City into Decentraland with digital fashion pioneer @CharliCohen. Plus check out a live coded set by artist &amp; producer @DJ____DAVE &amp; digital art from Black Art. Black Stories. Black Voices:  https://t.co/HpQ1VDcLy7  https://t.co/zsokiSsBvF,en,"[{'screen_name': 'charlicohen', 'name': 'charlicohen.eth 📍la', 'id': '155597470'}, {'screen_name': 'dj____dave', 'name': 'dj_dave', 'id': '1337652220159008768'}]",['http://yhoo.ly/3L8Uu9h'],['https://pbs.twimg.com/media/FOnBcEkWYAcq0Bs.jpg'],0,1,2,[],[],https://twitter.com/yahoobusinessuk/status/1506948278436442116,False,,1,https://pbs.twimg.com/media/FOnBcEkWYAcq0Bs.jpg,,,,,,,[],,,,
1506943538046640134,1506943538046640134,2022-03-24 06:38:31 Eastern Daylight Time,2022-03-24,06:38:31,-0400,19967728,selfridges,Selfridges,,"A first look at the Selfridges metaverse experience. For the first time, you'll be able to view the exclusive UNIVERSE #NFTs by @pacorabanne and Fondation Vasarely in-situ in our flagship metaverse store in Decentraland to kick off #MetaverseFashionWeek.  https://t.co/oF6NRirTJy  https://t.co/sLesasrp2o",en,"[{'screen_name': 'pacorabanne', 'name': 'paco rabanne', 'id': '494254422'}]",['https://selfridg.es/2r3'],"['https://pbs.twimg.com/media/FOm9J_TWUAUDnq-.jpg', 'https://pbs.twimg.com/media/FOm9J-FWQAIUkW2.jpg']",2,4,5,"['nfts', 'metaversefashionweek']",[],https://twitter.com/Selfridges/status/1506943538046640134,False,,1,https://pbs.twimg.com/media/FOm9J_TWUAUDnq-.jpg,,,,,,,[],,,,
1506941763801468931,1506941763801468931,2022-03-24 06:31:28 Eastern Daylight Time,2022-03-24,06:31:28,-0400,126614785,vogue_italia,Vogue Italia,,Decentraland ospiterà le prossime sfilate digitali. Qui vi sveliamo tutti gli eventi in calendario e come fare per avere un posto in prima fila 👇  https://t.co/HhKQedPWZH,it,[],['https://bit.ly/3LfyHwN'],[],1,2,7,[],[],https://twitter.com/vogue_italia/status/1506941763801468931,False,,0,,,,,,,,[],,,,
1506934168537739268,1506934168537739268,2022-03-24 06:01:17 Eastern Daylight Time,2022-03-24,06:01:17,-0400,15307166,showstudio,SHOWstudio,,"Fashion week gets a facelift on #Decentraland, as SHOWstudio co-curates an exclusive four-day film screening as part of the world-first event.  [  https://t.co/hlbFfzJ3mb ]  https://t.co/WI6wTZyZxj",en,[],['https://l8r.it/YHEj'],['https://pbs.twimg.com/media/FOm0gheXIAMll-1.jpg'],0,0,5,['decentraland'],[],https://twitter.com/SHOWstudio/status/1506934168537739268,False,,1,https://pbs.twimg.com/media/FOm0gheXIAMll-1.jpg,,,,,,,[],,,,
1506914948676562947,1506914948676562947,2022-03-24 04:44:55 Eastern Daylight Time,2022-03-24,04:44:55,-0400,30180137,tommyhilfiger,Tommy Hilfiger,,Inspired by the next frontier of digital technology #TommyHilfiger will be adopting @BosonProtocol during #MVFW in @Decentraland to enable the sale of physical items as #NFTs in #BosonPortal. Join us!  https://t.co/VwLB7xeeTy,en,"[{'screen_name': 'bosonprotocol', 'name': 'boson protocol 🪄📦', 'id': '1193497953933152256'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['http://tom.my/MVFW'],[],12,58,193,"['tommyhilfiger', 'mvfw', 'nfts', 'bosonportal']",[],https://twitter.com/TommyHilfiger/status/1506914948676562947,False,,0,,,,,,,,[],,,,
1506905636466049025,1506903644683345921,2022-03-24 04:07:55 Eastern Daylight Time,2022-03-24,04:07:55,-0400,1193497953933152256,bosonprotocol,Boson Protocol 🪄📦,,@NFTSxWTF @decentraland @UNXD_NFT @CashLabs_ @SHOWstudio @rarible YES 🚀🚀🚀  See you all there🪄📦  https://t.co/W9xSw2v9bl  https://t.co/pQoSGxQWjL,en,[],['https://www.bosonportal.io/events/metaverse-fashion-week'],['https://pbs.twimg.com/tweet_video_thumb/FOmaigTX0AYzLw7.jpg'],0,0,0,[],[],https://twitter.com/BosonProtocol/status/1506905636466049025,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOmaigTX0AYzLw7.jpg,,,,,,,"[{'screen_name': 'NFTSxWTF', 'name': 'NFTSWTF', 'id': '1426686599618777090'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'UNXD_NFT', 'name': 'UNXD.', 'id': '1408368651984646145'}, {'screen_name': 'CashLabs_', 'name': 'Cash Labs', 'id': '1492331267890847745'}, {'screen_name': 'SHOWstudio', 'name': 'SHOWstudio', 'id': '15307166'}, {'screen_name': 'rarible', 'name': 'Rarible', 'id': '1160222700104757249'}]",,,,
1506884611988914182,1506884611988914182,2022-03-24 02:44:22 Eastern Daylight Time,2022-03-24,02:44:22,-0400,1214895449695510528,voguesingapore,Vogue Singapore,,Counting down the hours to #MetaverseFashionWeek! @decentraland  Find out more about @Brytehall's stunning showcase here by @niccolo_casas and @FrankNitty3000 #MVFW  https://t.co/GddD3jIQEZ,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'brytehall', 'name': 'brytehall', 'id': '1422067925381312516'}, {'screen_name': 'niccolo_casas', 'name': 'niccolo casas', 'id': '72246156'}, {'screen_name': 'franknitty3000', 'name': 'franknitty3000', 'id': '23512049'}]",['https://vogue.sg/brytehall-metaverse-fashion-week/'],[],3,6,7,"['metaversefashionweek', 'mvfw']",[],https://twitter.com/voguesingapore/status/1506884611988914182,False,,0,,,,,,,,[],,,,
1506813218634997763,1506813218634997763,2022-03-23 22:00:41 Eastern Daylight Time,2022-03-23,22:00:41,-0400,22315925,melissahoyer,Melissa Hoyer,,A Metaverse Fashion Week has started: a brilliant explainer from @wwd  A #metaverse called  @decentraland (a 3D virtual world browser-based platform) has hooked up w @Selfridges @EsteeLauder et al hoping to become a lucrative platform for fashion. #mvww   https://t.co/c5wyLZJc4y  https://t.co/Nap1b6tPUQ,en,"[{'screen_name': 'wwd', 'name': 'wwd', 'id': '19784831'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'selfridges', 'name': 'selfridges', 'id': '19967728'}, {'screen_name': 'esteelauder', 'name': 'estée lauder', 'id': '290081566'}]",['https://wwd.com/fashion-news/fashion-features/moore-from-l-a-what-is-metaverse-fashion-week-the-decentraland-events-creator-producer-explain-1235138547/'],['https://pbs.twimg.com/media/FOlGokiaQAQf2Ya.jpg'],0,0,2,"['metaverse', 'mvww']",[],https://twitter.com/melissahoyer/status/1506813218634997763,False,,1,https://pbs.twimg.com/media/FOlGokiaQAQf2Ya.jpg,,,,,,,[],,,,
1506798848458563589,1506798848458563589,2022-03-23 21:03:35 Eastern Daylight Time,2022-03-23,21:03:35,-0400,12075892,mcproulx,Mike Proulx,,Here are all the details of Fashion Week on @decentraland #MVFW22.  https://t.co/MMC93uudWG,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",['https://decentraland.org/blog/announcements/metaverse-fashion-week-is-here/'],[],0,0,1,['mvfw22'],[],https://twitter.com/McProulx/status/1506798848458563589,False,,0,,,,,,,,[],,,,
1506792742776721411,1506792742776721411,2022-03-23 20:39:19 Eastern Daylight Time,2022-03-23,20:39:19,-0400,18739385,jackjaykelly,Jack Kelly,,"@AndrewKiguel, CEO of  https://t.co/XcD52mCDpU and virtual reality real estate investor, will be hosting at the massive fashion show this week, starting Thursday the 24th in the fashion district of Decentraland.💃🏼    https://t.co/s4ovYzsxzE",en,[],"['http://Tokens.com', 'https://youtu.be/W7-ImhtYX20']",[],0,0,0,[],[],https://twitter.com/jackjaykelly/status/1506792742776721411,False,,0,,,,,,,,[],,,,
1506791603259719690,1506790513755975683,2022-03-23 20:34:47 Eastern Daylight Time,2022-03-23,20:34:47,-0400,903085850115940352,cagyjan1,CAGY | JUICE TEAM,,@themetakey @HirotoKai3 @decentraland @BlackstarXXI @AxieInfinity @Atheal9k @DCLBlogger we can do a new course soon! 😉,en,[],[],[],0,0,3,[],[],https://twitter.com/cagyjan1/status/1506791603259719690,False,,0,,,,,,,,"[{'screen_name': 'themetakey', 'name': 'Metakey', 'id': '1365073207821172741'}, {'screen_name': 'HirotoKai3', 'name': 'HirotoKai🥷◑', 'id': '1372741629224833024'}, {'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'BlackstarXXI', 'name': 'Blackstar.', 'id': '1232787519907024898'}, {'screen_name': 'AxieInfinity', 'name': 'Axie Infinity🦇🔊', 'id': '957716432430641152'}, {'screen_name': 'Atheal9k', 'name': 'Victor Huang 🦋', 'id': '2570803502'}, {'screen_name': 'DCLBlogger', 'name': 'Matty', 'id': '997715301545361408'}]",,,,
1506791398351286272,1506791398351286272,2022-03-23 20:33:58 Eastern Daylight Time,2022-03-23,20:33:58,-0400,17463660,glengilmore,Glen Gilmore | 🥽Metaverse 🕳🐇🌻,,#MetaverseFashionWeek begins!🪅  🤩@stoney_eye  x Michi yukata for #MVFW  “hand cut and sprayed these stencils of geishas into a collage: 'Crimson Gaisha' Yukata“🔥  #decentraland    https://t.co/gGsu67TqAi TY @michi_todd #Metaverse #fashion #digitalfashion  https://t.co/ZZpp1ZPQU1,en,"[{'screen_name': 'stoney_eye', 'name': 'stoneyeyestudios', 'id': '1402516852358615047'}, {'screen_name': 'michi_todd', 'name': 'michi_todd', 'id': '423053800'}]",['https://market.decentraland.org/contracts/0x099c493ed36b18b661df222a679fb47c5e1ec2c9/items/0'],[],2,3,5,"['metaversefashionweek', 'mvfw', 'decentraland', 'metaverse', 'fashion', 'digitalfashion']",[],https://twitter.com/GlenGilmore/status/1506791398351286272,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504868004466933760/pu/img/6zYCeykPcCtyYM08.jpg,,,,,,,[],,,,
1506789598927618052,1506747898649788421,2022-03-23 20:26:49 Eastern Daylight Time,2022-03-23,20:26:49,-0400,1160222700104757249,rarible,Rarible,,@decentraland @ParcelNFT @UNXD_NFT Let's go!,en,[],[],[],1,0,13,[],[],https://twitter.com/rarible/status/1506789598927618052,False,,0,,,,,,,,"[{'screen_name': 'decentraland', 'name': 'Decentraland', 'id': '3291830170'}, {'screen_name': 'ParcelNFT', 'name': 'Parcel', 'id': '1409943440578781193'}, {'screen_name': 'UNXD_NFT', 'name': 'UNXD.', 'id': '1408368651984646145'}]",,,,
1506788632589307904,1506788632589307904,2022-03-23 20:22:59 Eastern Daylight Time,2022-03-23,20:22:59,-0400,1160222700104757249,rarible,Rarible,,Sneak peek at Rarible Fresh Drip zone at Metaverse Fashion Week opening tomorrow #MVFW🔥👀   Full street with 12 pop-up shops in @Decentraland. Can't wait!  https://t.co/kTOzquO6U2,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],['https://pbs.twimg.com/media/FOkt2q3VIAEXK7Z.jpg'],7,11,69,['mvfw'],[],https://twitter.com/rarible/status/1506788632589307904,False,,1,https://pbs.twimg.com/media/FOkt2q3VIAEXK7Z.jpg,,,,,,,[],,,,
1506765713012412420,1506765713012412420,2022-03-23 18:51:54 Eastern Daylight Time,2022-03-23,18:51:54,-0400,48505632,merca20,Merca2.0,,Usuario explica cómo ingresar al Metaverso de Decentraland -  https://t.co/UgjwE6bMeP  https://t.co/3NJ7bDRhPX,es,[],['https://www.merca20.com/como-ingresar-metaverso-decentraland/'],['https://pbs.twimg.com/media/FOkbbn7XEAEpqgL.jpg'],0,1,0,[],[],https://twitter.com/Merca20/status/1506765713012412420,False,,1,https://pbs.twimg.com/media/FOkbbn7XEAEpqgL.jpg,,,,,,,[],,,,
1506761503998943241,1506761503998943241,2022-03-23 18:35:11 Eastern Daylight Time,2022-03-23,18:35:11,-0400,719472337,cathyhackl,CathyHackl.eth,,Off to LA to do my opening remarks for #MVFW as chair of the event live in #volumetric form from @8iReality. See you all tomorrow inside @decentraland at the @Threedium #luxury area. #Metaverse #fashionweek #XR #web3 #business  https://t.co/gY9Wpweblj,en,"[{'screen_name': '8ireality', 'name': '8i', 'id': '2473390758'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'threedium', 'name': 'threedium', 'id': '889771471584800768'}]",[],['https://pbs.twimg.com/media/FOkXmB_WUAggPpQ.jpg'],5,4,60,"['mvfw', 'volumetric', 'luxury', 'metaverse', 'fashionweek', 'xr', 'web3', 'business']",[],https://twitter.com/CathyHackl/status/1506761503998943241,False,,1,https://pbs.twimg.com/media/FOkXmB_WUAggPpQ.jpg,,,,,,,[],,,,
1506752794597990409,1506752794597990409,2022-03-23 18:00:35 Eastern Daylight Time,2022-03-23,18:00:35,-0400,15317676,dazed,Dazed,,"From March 24 to March 27, 50 brands will log onto Decentraland to debut virtual collections in the platform’s new Luxury Fashion District, which has been modelled on Paris’ vaunted Avenue Montaigne.   https://t.co/THJZTBITPQ",en,[],['https://bit.ly/3up1rw2'],[],0,1,8,[],[],https://twitter.com/Dazed/status/1506752794597990409,False,,0,,,,,,,,[],,,,
1506750880082808833,1506750880082808833,2022-03-23 17:52:58 Eastern Daylight Time,2022-03-23,17:52:58,-0400,105657151,krista_kim,Krista Kim,,So thrilled to be taking part in the first EVER Metaverse fashion week in Decentraland! This collaboration is with @Scarlettyang_ and @the_fab_ric_ant ✨come by and check out our collection of ‘skins’ tomorrow through the 27th! ✨  https://t.co/W7FRZu3obD,en,"[{'screen_name': 'scarlettyang_', 'name': 'scarlett yang', 'id': '1377312016868769799'}, {'screen_name': 'the_fab_ric_ant', 'name': 'the fabricant', 'id': '1053725893666004993'}]",[],['https://pbs.twimg.com/media/FOkN8FqXsAMWw9W.jpg'],4,6,32,[],[],https://twitter.com/Krista_Kim/status/1506750880082808833,False,,1,https://pbs.twimg.com/media/FOkN8FqXsAMWw9W.jpg,,,,,,,[],,,,
1506749802347966465,1506749802347966465,2022-03-23 17:48:41 Eastern Daylight Time,2022-03-23,17:48:41,-0400,1193497953933152256,bosonprotocol,Boson Protocol 🪄📦,,Every WLDFNGZ by @FangGangNFT order includes  ⚡#NFT voucher to claim physical item ⚡Airdrop of match @decentraland wearable ⚡Claim 100 $BOSON ⚡Shipping,en,"[{'screen_name': 'fanggangnft', 'name': 'fang gang', 'id': '1409482426343174146'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],[],0,3,55,['nft'],['boson'],https://twitter.com/BosonProtocol/status/1506749802347966465,False,https://twitter.com/FangGangNFT/status/1506726407526924290,0,,,,,,,,[],,,,
1506748575660793863,1506748575660793863,2022-03-23 17:43:49 Eastern Daylight Time,2022-03-23,17:43:49,-0400,922305473449041920,realsophiarobot,Sophia the Robot,,The earliest known video game Easter egg is in Moonlander (1973).🐣Maybe I'll give something interesting away for all your hard work @decentraland #MVFW   #easteregg #decentralandfashionweek #sophiatherobot #surprisegifts,en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]",[],[],3,8,37,"['mvfw', 'easteregg', 'decentralandfashionweek', 'sophiatherobot', 'surprisegifts']",[],https://twitter.com/RealSophiaRobot/status/1506748575660793863,False,,0,,,,,,,,[],,,,
1506737748677435405,1506737748677435405,2022-03-23 17:00:47 Eastern Daylight Time,2022-03-23,17:00:47,-0400,290081566,esteelauder,Estée Lauder,,"Have you heard the news? ✨ We are excited to share that we are the only beauty brand at @decentraland’s #MetaverseFashionWeek! Our experience includes a wearable NFT, inspired by our iconic #AdvancedNightRepair Serum. Learn more:  https://t.co/Ld0XBSiYea + @wwd #MVFW  https://t.co/rlsrzWpmYB",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'wwd', 'name': 'wwd', 'id': '19784831'}]",['https://estee.cm/3JzpxL5'],['https://pbs.twimg.com/media/FOkB_y9WYAES166.jpg'],4,6,30,"['metaversefashionweek', 'advancednightrepair', 'mvfw']",[],https://twitter.com/EsteeLauder/status/1506737748677435405,False,,1,https://pbs.twimg.com/media/FOkB_y9WYAES166.jpg,,,,,,,[],,,,
1506730069447827459,1506730069447827459,2022-03-23 16:30:16 Eastern Daylight Time,2022-03-23,16:30:16,-0400,962293079012241408,dappradar,DappRadar,,"🔥 Looking for the best metaverse virtual worlds, and perhaps you want to get into land NFTs? Look no further. Here we list the top 10 best metaverse worlds; @decentraland @SomniumSpace @cryptovoxels  ➡️ Read More:  https://t.co/BDygGpxLki",en,"[{'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}, {'screen_name': 'somniumspace', 'name': 'somnium space', 'id': '892624823645503488'}, {'screen_name': 'cryptovoxels', 'name': 'cryptovoxels', 'id': '981706124582727680'}]",['https://dappradar.com/blog/top-10-best-metaverse-virtual-worlds-with-land-nfts?utm_source=twitter&utm_medium=social&utm_campaign=news'],[],2,3,15,[],[],https://twitter.com/DappRadar/status/1506730069447827459,False,,0,,,,,,,,[],,,,
